0.2,256.204991119,263.744342964,263.066,276.59050237,264.618952043,276.526071429,259.840017652,272.763501427,261.69396679,264.808831401
0.2,251.069214286,248.771975631,257.051554404,252.187811935,242.383465517,255.717145374,264.031413141,249.219759863,252.267916303,249.517850953
0.2,276.468869565,264.88066055,284.058333333,274.749676806,270.303952206,271.788132475,275.498420552,284.680381316,271.018612167,278.53284507
0.2,285.515853423,270.760729654,289.182463343,281.837927171,283.043219697,270.898342644,277.082406716,278.343011364,269.195852535,281.993855072
0.2,280.470416263,287.492429816,277.128818011,286.880544218,285.815621986,274.73010628,271.795203022,279.672292683,285.384064272,286.74598995
0.2,284.16455523,290.722623274,286.634727273,275.007957406,277.865663551,279.20533593,284.347382813,286.973280943,283.695441319,281.143617619
0.2,279.127863894,259.011314387,267.972752294,268.196010879,267.801103835,259.405086285,280.981314286,273.592680695,267.014705882,268.147511563
0.2,292.586560636,295.163151635,282.814693069,292.399165839,286.36916996,291.943110236,283.887934045,281.271003861,294.949067961,281.58374761
0.2,295.263927126,300.247101727,291.242551929,288.773023256,290.639714577,299.676694045,300.350121951,289.659038076,287.228383838,288.929851925
0.2,286.559235412,299.212695652,298.322117647,295.5653,297.546518219,300.180286592,295.029516129,291.647272727,307.468480636,281.795758157
0.2,297.097326425,300.657735471,301.729041372,311.907578521,298.273973711,292.996221766,287.586765873,303.777293388,289.468809766,304.167417747
0.2,293.637751244,280.089402697,289.987490421,282.481461988,286.474580897,281.729839167,289.855694165,279.001048544,286.513567937,285.392181467
0.2,299.848115942,295.446890244,317.831529175,299.523368201,312.139854922,305.772133195,299.614422477,301.894178794,299.476761711,299.11126935
0.2,295.863529412,304.753590814,298.401845175,302.727278287,308.107214137,322.961606591,311.386586587,298.58420202,312.866728778,313.540711297
0.2,308.42616025,309.249473684,300.287830688,303.15406346,302.748481675,311.582936345,305.806258919,314.842190379,310.801747174,303.520881148
0.2,309.213582555,324.088905263,316.898516949,312.905642633,310.821833333,322.580041408,298.187300303,320.136373391,297.528645295,312.049514964
0.2,293.495567118,296.174028056,298.355089463,306.242077922,307.737681159,295.594560327,294.310763052,315.36242915,310.886796715,305.896808943
0.2,317.127669801,309.117694771,319.789968717,331.181312821,316.707454739,306.06026971,326.811176471,315.126772152,311.071388889,315.016073355
0.2,320.489184549,330.996270096,313.903544304,313.390052576,314.085084388,314.258802139,315.781422505,318.339204188,313.145436681,322.148836207
0.2,325.81494577,319.873803419,315.921995754,314.406835443,331.668388474,337.902613277,316.972574468,320.071190476,314.195363248,321.086666667
0.2,335.058840885,314.896743674,311.743261803,326.949791438,331.644080338,323.415700535,335.456469345,323.656538462,324.285119306,324.164935897
0.2,313.428865546,318.419009484,311.249115505,301.426073298,316.284654623,313.740875133,321.587039337,311.88302521,323.489840595,319.696080084
0.2,339.500484048,322.172038835,342.862043478,327.619306609,329.291409836,322.844929425,325.825411255,328.559162191,333.832852459,326.618492569
0.2,328.662621885,323.052530387,331.820375276,340.517164179,324.12516269,318.545177229,347.313467562,327.20530303,317.124307359,355.904563319
0.2,337.283921139,335.196733333,328.044641256,330.484521739,344.573680782,338.282733333,347.545886288,329.893891951,322.055596529,333.46869281
0.2,350.850543478,331.017158837,328.080927152,328.801768559,321.470847085,329.68453159,330.139889381,319.679492274,348.551859956,350.209561404
0.2,326.634643996,321.41527897,331.07978746,342.843199153,344.067508021,335.390053937,318.951871658,323.093496281,324.62946797,331.608836207
0.2,332.5725,336.151938326,333.86672586,336.979824561,340.68788764,333.179652174,341.551772429,335.721881838,328.630300334,324.821589404
