0.01,0.00946316990768,0.0100088967972,0.0106031477921,0.00939790156954,0.0101890343759,0.011245436769,0.0116101108554,0.0106945632729,0.00955062014124,0.0110661027604,0.0100830433878,0.0110535213361,0.0094642141362,0.00941142871979,0.00935621808696,0.00940399952563,0.00964044835501,0.0098326227872,0.010705744953,0.00940410408073,0.00886870600472,0.0101371962561,0.00967698504415,0.00995074844508,0.0105135815094,0.00909135445165,0.00993002579951,0.0108813222798,0.00937073421801,0.00919773141492
0.02,0.01737501112,0.0207144684306,0.0192315534646,0.0200950486541,0.0192206512235,0.0193677764681,0.0198675128653,0.0203823733235,0.0201928135814,0.0193757486085,0.018708276838,0.0193339119598,0.0200766343215,0.0209982865398,0.0184332992456,0.0189197912145,0.0190299020099,0.0213530318526,0.0184538551358,0.0191282342,0.0195432464124,0.0187608395962,0.0199568080961,0.0209671613432,0.0200934856364,0.0211975500095,0.0191510119896,0.0193126368557,0.0187251335788,0.0190542420028
0.03,0.0307903474116,0.0307986720909,0.0303540000446,0.0290536032028,0.0296388506054,0.0318635351481,0.0285454781368,0.0311564610711,0.0301499438683,0.0288477618596,0.0298870131892,0.0315442508866,0.0286580442528,0.0285891199572,0.0292311512348,0.0294591740315,0.0294752296843,0.0309075113606,0.0279498959875,0.029822436104,0.0290655630097,0.0290310034448,0.0290366511186,0.0299280607735,0.0312632000178,0.030748598716,0.030060658611,0.0292479108635,0.0313941212424,0.0273988606525
0.04,0.0396931386515,0.0382139760322,0.0395421455299,0.0383390076919,0.0393309021369,0.0402681702588,0.0373132944719,0.0395864122765,0.0390329821754,0.0380329241899,0.0410217090959,0.0377327392395,0.0395489017075,0.0382420154746,0.0382449901841,0.0397549095923,0.0401388888889,0.0394389016799,0.0382483904188,0.0401786210808,0.0400034858194,0.0388497142666,0.0390399235318,0.039319535835,0.0400747939275,0.0390368863846,0.0385974081817,0.0399803572752,0.0405263703934,0.0388992620254
0.05,0.0446448440073,0.0497249847214,0.0506258692629,0.0485384732242,0.0490392202625,0.0457340806477,0.0485040193015,0.0501058666044,0.0475038466529,0.0496412481228,0.0496605295147,0.049076800563,0.0545329089412,0.050100385986,0.0507791071773,0.0494168167234,0.0508610243355,0.0497806871309,0.0497806871309,0.0490419877363,0.0495915985998,0.0471799549149,0.0485648148148,0.0485078502953,0.0488925716659,0.0469512262882,0.0509327169549,0.049844618452,0.0482212340189,0.0514174541412
0.06,0.0569802951273,0.0569658742431,0.0602784475383,0.0588063835791,0.0574380410293,0.0567952295713,0.0576090261247,0.0583655062176,0.0579527261407,0.0595582132907,0.0598050660589,0.0563901420032,0.0570459108454,0.0576367807912,0.0574176149834,0.0568739695067,0.0597798102605,0.0576395293281,0.0575003428707,0.0613146907035,0.0582948096783,0.058727260582,0.0596184419714,0.0593577876306,0.0582472126533,0.056917753152,0.0585621147595,0.0564567607087,0.0581244558069,0.0594880690284
0.07,0.0668863433116,0.067199819195,0.0669585801447,0.0686673260212,0.0708137889128,0.0700712105045,0.0659515737602,0.0688957784667,0.0707684545208,0.072473029845,0.0666770386505,0.067499860825,0.0690218459473,0.0642143899494,0.0649276071074,0.0694560204479,0.068437332148,0.0689612372081,0.0681026085475,0.0680629533669,0.0683888042523,0.0656517954701,0.0692836791025,0.0703584715491,0.0714797610162,0.0678831927512,0.0672356693561,0.0670415064708,0.066516957192,0.066516957192
0.08,0.0739000704251,0.0750888466427,0.0759293005615,0.0764194566716,0.0795529476266,0.0773362971196,0.0794343349007,0.0749678643003,0.0788986983336,0.0770996099176,0.0746985182631,0.0758358611954,0.0743791082292,0.0792300507072,0.0786958809492,0.075787037037,0.0781365792204,0.0781365792204,0.0776423396595,0.0768998570339,0.0756498292555,0.0795865575617,0.0750090863912,0.0791957050919,0.0789518527986,0.0790462218962,0.0733114741951,0.0792406245829,0.076424961718,0.0769169500693
0.09,0.0884189269305,0.0897367474992,0.0851474654036,0.0864834033349,0.084834609557,0.0840315125117,0.0857281610985,0.0828249943518,0.0839852141577,0.0848571470944,0.0868373959341,0.0846124776312,0.0856294435614,0.0841437436325,0.0833787536661,0.0873659647758,0.0862247808724,0.0856871834206,0.087644731871,0.0849074074074,0.0809164915869,0.0884436146489,0.08904381215,0.0849962018046,0.0860711175348,0.0844963738323,0.0834917036197,0.0846642347132,0.0861245082568,0.0866077548676
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,0.11102156514,0.102621098453,0.102910391078,0.105764243906,0.10645292734,0.101807817952,0.105518668046,0.102616536451,0.102917810198,0.0989869807582,0.102975548863,0.10622468304,0.10518986029,0.10616448504,0.104539360134,0.107620434818,0.108213682432,0.102963037104,0.104318305571,0.106315196776,0.1030910647,0.104174769149,0.101440820786,0.102021347145,0.105426597889,0.103443673251,0.104222276596,0.101208011413,0.0996442270276,0.104689884577
0.12,0.114079144258,0.113822854962,0.112916791718,0.114522552561,0.111303716544,0.11441287205,0.11441287205,0.11236610516,0.111252472277,0.111252472277,0.111690245719,0.114576036234,0.109159182524,0.110735047295,0.114341839477,0.115169600782,0.112660169143,0.110555555556,0.118733802707,0.114538309685,0.111113580302,0.111113580302,0.118782995276,0.114287196129,0.110756738936,0.116273467784,0.118383575749,0.11557738684,0.109909849849,0.109868435673
0.13,0.120933377798,0.121889773115,0.120975660364,0.118751319459,0.121635236899,0.122840452801,0.121346637481,0.123972376898,0.122719273872,0.122203082166,0.12385271809,0.122185429237,0.121925242647,0.122348800593,0.116885618808,0.125093553861,0.120719929763,0.124778223491,0.123164570091,0.120255532588,0.121254041801,0.123665651784,0.1189893688,0.120149090518,0.118902100233,0.118470681517,0.116860941036,0.11905026608,0.12271245462,0.121591637311
0.14,0.129732312513,0.128878392146,0.131050553098,0.132587545755,0.132967395209,0.128068362392,0.132763934888,0.135906810992,0.126720338638,0.128467320952,0.130908720456,0.130690259454,0.130574546533,0.129309865884,0.130792850053,0.130860959536,0.131808484633,0.129398148148,0.134785121946,0.127607264211,0.128646846346,0.130554227938,0.128107545521,0.129179584625,0.128614831694,0.13072349411,0.13049051096,0.133828810299,0.129913181327,0.128706029685
0.15,0.13557363204,0.138990781498,0.135942541125,0.13691118003,0.136564194896,0.138904327849,0.136687929233,0.139123618493,0.140152904179,0.136757029117,0.133970457892,0.137660302714,0.13833929855,0.136428301509,0.136124723583,0.137777777778,0.134129216085,0.1350180024,0.137479202102,0.136382671989,0.138797808134,0.139086569111,0.138751541684,0.138660412591,0.140412494119,0.135382739928,0.140005038885,0.136830715299,0.137002918778,0.136314471559
0.16,0.142731481481,0.14540429804,0.142253834185,0.14265916687,0.140621178772,0.143116163468,0.141341839778,0.143333333333,0.145084985626,0.143320363165,0.142616361986,0.142522170115,0.143682951043,0.145143727013,0.142048085221,0.141898148148,0.145895840279,0.143647791745,0.141693430981,0.14197860269,0.141453328739,0.14108906305,0.140657525317,0.141342592593,0.139480286539,0.143287037037,0.142362692919,0.139277829637,0.140457243204,0.142384841918
0.17,0.146582217531,0.147824074074,0.14706590776,0.148682187772,0.149732778877,0.150074643729,0.145920163008,0.151916715747,0.144694265604,0.15082222889,0.144807861978,0.148672231918,0.14844406909,0.145990065452,0.151353474275,0.150715132652,0.146132176878,0.145616413493,0.149075730471,0.14555514789,0.148384443531,0.146458863679,0.147829001707,0.146580588767,0.145797439745,0.14931882834,0.148986557855,0.149132471926,0.148235621006,0.147251187644
0.18,0.153180486251,0.153127373081,0.153813081895,0.150766477317,0.152933242926,0.149966447556,0.154794317571,0.150466306659,0.153043268875,0.151587592796,0.152549686289,0.151627109353,0.153520224299,0.152626851934,0.151457062316,0.152100233359,0.153623059571,0.153583586142,0.151134620941,0.151152876631,0.152199601419,0.154559362278,0.153998495678,0.154816534999,0.152784568203,0.147613914602,0.151677670824,0.147279021241,0.152276978351,0.155228304159
0.19,0.157968228571,0.158247773975,0.155603580781,0.155281228472,0.154266115531,0.15743808084,0.156877998185,0.154593639576,0.157603099466,0.157077178983,0.154353566891,0.154044893877,0.154528514378,0.155926407552,0.15728599474,0.154993716847,0.159202044899,0.157270265966,0.154586928163,0.158427686234,0.155658525383,0.156032388064,0.156909385293,0.154655505903,0.156427126631,0.157092892288,0.1563021007,0.157586568419,0.156206570682,0.153796296296
0.1,0.0943064124655,0.0924557582761,0.0951095009483,0.0969207629928,0.0942150566309,0.098134563373,0.0991545235952,0.0945896393093,0.0966311071601,0.094253806279,0.0942624013393,0.0935693990044,0.0965782130668,0.0929249266601,0.0953905083666,0.0960441302866,0.0960441302866,0.0991765843251,0.0946021610638,0.095625681055,0.0940643583616,0.0977192358161,0.0936730592388,0.0962322547166,0.0944369722367,0.0939992368929,0.095750281782,0.0937125937126,0.097536067494,0.0955368587962
0.21,0.159955480987,0.16033832637,0.161202185792,0.159314406356,0.162810339846,0.160942020128,0.159964283597,0.16218133197,0.159374872667,0.159821792449,0.159549446438,0.161275087236,0.16163114578,0.160060523898,0.158667985273,0.159866214539,0.159305280785,0.161910741206,0.159884205496,0.160521820964,0.161699006468,0.161864441308,0.160858529717,0.159763050557,0.161284048855,0.161303465339,0.160801330489,0.160906447371,0.162103679661,0.160906635245
0.22,0.163729172686,0.163259748344,0.163167118699,0.162608853478,0.162684078911,0.164586990822,0.163260694826,0.163503106142,0.161488658755,0.160988955991,0.163331480452,0.163159864248,0.161457059647,0.163059179093,0.162001540843,0.166064814815,0.163018315832,0.162879419227,0.16087086987,0.162288353762,0.162640696008,0.161454918564,0.16304730363,0.163545776148,0.160601851852,0.163757278101,0.161949842773,0.161095243916,0.163103496835,0.162872180061
0.23,0.163919851528,0.162306982535,0.163671956026,0.163743729949,0.163862620246,0.16542769518,0.163518518519,0.163472222222,0.16450536344,0.162962962963,0.162122963391,0.163406864107,0.164460890533,0.163912565148,0.163993493983,0.163242554547,0.164445654671,0.161821737729,0.164818477448,0.162644310366,0.163566727443,0.162408028986,0.162872180061,0.16433842324,0.164645532757,0.164366462204,0.164114190876,0.162482589497,0.164733961138,0.161765523375
0.24,0.163281527926,0.164453580754,0.164514503947,0.167042605124,0.163568449669,0.165544207481,0.163933666852,0.166322072898,0.163666499991,0.164131312458,0.164695507833,0.16181993955,0.163577537512,0.166335107821,0.164583333333,0.165686808403,0.164512077187,0.164165972029,0.163681050226,0.166275865135,0.161967839799,0.164021575644,0.164240813634,0.166901857078,0.166485181152,0.163075303728,0.16395340223,0.163575719863,0.163677412424,0.165036674817
