0.01,17.3472222222,21.6083838384,22.754742268,19.8079820628,16.0861818182,20.8745535714,17.5637735849,16.6730081301,18.5374891775,20.7256216216,17.9018181818,18.4818018018,19.6776237624,17.6533014354,21.3676666667,15.5699502488,18.6123560209,22.1998969072,20.3236619718,19.7070852018,17.2019354839,21.1365178571,17.8276987448,20.2384236453,17.080896861,20.7568281938,19.4735576923,15.8938197425,20.9392039801,20.9296875
0.02,20.9559585492,21.3927619048,21.6642183623,20.645686747,20.8288337469,21.2653926702,20.0679318735,17.6167487685,20.6389545455,21.5269833729,20.262905569,19.4115151515,19.3308955224,20.0607042254,18.8532678133,21.9098514851,18.6196943231,19.5059708738,17.8539092873,23.2548571429,18.9414678899,19.1327586207,18.6284520885,21.1950234742,19.418959276,20.172952381,20.3922090261,20.9573995272,17.9852705882,20.3736551724
0.03,23.4600656814,22.5344178082,21.0546056782,21.8629675425,19.7700630915,22.6103761755,22.2457777778,19.2309878683,20.7625233645,22.9500623053,22.4388543372,20.5808881579,20.8429618321,20.3794889267,21.5454754098,20.5760062893,21.4579014308,21.2656797583,20.7349038462,21.7681518152,20.864928,21.8150397456,23.7191743119,20.2878896104,20.3396375618,20.2882352941,19.6573872473,21.3325581395,21.9852895149,20.1963606557
0.04,22.7142111801,22.9379150579,23.9038754325,20.9895925495,19.9184309133,23.9542891859,22.824547619,21.5146329114,21.4385574572,23.4821733822,21.6841154329,22.1814982164,22.1581840796,22.6756457565,21.9064276885,20.6475330927,23.7698855835,21.1866095471,22.1715828221,23.1412880562,23.643237858,21.6556234719,22.0379455446,23.2563209877,24.7655102041,22.4972133169,22.9560398506,22.9082464455,20.8011936663,23.294965035
0.05,23.8703099174,22.7728271728,22.4455751295,22.7436433365,23.5930731707,24.7329092805,22.3607385811,23.9226380368,23.6910629515,23.8544047619,25.1174789916,21.5826882745,24.6454870775,24.7190873786,22.7390368272,23.446330366,22.4757212004,24.9854732896,23.0363915547,21.8178710938,21.701107814,24.4586757546,24.8651108968,23.3520454545,22.815511022,23.1043560209,24.1608031342,25.0307232401,23.9077346939,23.4593933464
0.06,25.4752457695,22.5137489879,23.6261072261,23.3163459984,24.9341455161,23.8150642674,25.5668813826,25.4125853659,22.4479527559,24.7112057878,24.3469261319,23.7215875614,25.2160851761,25.2291666667,25.5393240901,24.6589198312,24.3387616624,23.159198636,23.243223835,24.4892405063,25.1487260616,23.2484667802,23.7280551053,24.5790185036,24.573728278,23.3107082631,25.0317317487,23.5111910472,24.1764621514,24.3262978031
0.07,23.9575788701,24.2606488011,26.652925072,24.7043453645,24.1185872576,25.4342997889,26.3006077739,25.3711784976,25.2532043011,23.7852758133,24.3785484997,25.2724366197,25.7279148936,25.4565657987,26.1638576512,26.2663529412,25.1978323108,25.2752642706,25.6907117182,25.008,26.1518288475,25.6021551724,24.3228571429,26.1300210526,26.3112820513,25.663696416,24.7793375617,25.4310055096,25.6950829128,26.1571447995
0.08,26.2481345566,27.6057495373,27.0378607595,25.5656516129,27.1322666667,24.7229191797,25.1779596823,26.7022304833,27.1075364155,25.911155034,26.7211238671,25.0864747281,25.7311872705,26.5848695652,26.6087567568,26.7628119063,27.1134830097,25.8970996217,26.3517661848,25.7202261307,25.9959816152,26.4373612824,26.8690424242,27.5168862275,25.6463990117,25.6463990117,24.9624842371,26.5218056426,26.8625944584,27.3508023952
0.09,26.6666811989,27.5392363033,29.2785081324,29.2785081324,26.8966958425,26.711391162,27.2955030236,26.7915555556,27.675470852,28.2346573125,27.963,26.0574809989,26.3527272727,26.4731512835,27.7109557619,26.7822711864,27.9773472757,26.8614634146,28.1764051196,28.1805292793,27.3354472477,27.1361472785,27.3485079727,27.0988548753,27.1649039548,27.5692155787,27.3072086721,28.9851955008,30.1967716971,28.3392065217
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
